-Who's	Wie
boyfriend?	vriendje?
$25	25
$25	dollar
$40.	dollar.
$40.	40
baby...	baby...
-Let's	Laten
-Let's	we
-For	-
-For	Voor
O'Connor	O'Connor
phoned	gebeld.
phoned	belde
grub	eten
rush?	haast?
rush?	Waarom
10:00.	tien
10:00.	uur.
10:00.	om
Johnny,	Johnny,
music?	muziek
music?	muziek?
-Here	Hier
soup,	soep
soup,	soep,
milk,	melk.
milk,	melk
milk,	melk,
-Good	-
Don't,	Niet
Don't,	doen,
label	etiket
Hooper.	Hooper.
Taxi.	Taxi.
-Hello,	-
-Hello,	Hallo,
-Hello.	-Hallo.
-Hello.	-
-Hello.	Hallo.
Nick	Nick
wool	wol
Nick.	Nick.
vest.	vest
bracelet	armband
Townsend.	Townsend.
-Yeah,	-
-Yeah,	Ja,
O'Connor.	O'Connor.
along?	mee?
fellows.	jongens.
goat.	geit.
Monsieur.	monsieur.
Monsieur.	Monsieur.
monsieur.	monsieur.
real?	echt
real?	echt?
Nick,	Nick,
voodoo	voodoo
vacation	vakantie
toes	tenen
meaner	gemener
drums	drums
-Not	-
-Not	Niet
horn	hoorn
-Mr.	Mr.
-Mr.	Mr
-Mr.	-
Johnson.	Johnson.
Flowers	bloemen
Flowers	Bloemen
bracelet.	armband
bracelet.	armband.
bracelets	armbanden
Late	Late
-Say	Zeg
-Take	-
write,	schrijven,
Johnny?	Johnny?
taxi,	taxi
taxi,	taxi,
magician.	goochelaar.
magician.	tovenaar.
-Did	-
-Did	Heb
health?	gezondheid?
-There's	Er
-There's	-
-There's	is
publicity	publiciteit
contract?	contract?
contract?	contract
dough	geld
husband...	man
husband...	man...
Collins.	Collins.
-Was	-
-Was	Was
aunt.	tante.
aunt.	tante
-Maybe	Misschien
-Maybe	-Misschien
-Or	Of
-He's	-
-He's	Hij
-He's	is
-ln	In
-ln	-
-So	-
how'd	Hoe
how'd	hoe
fly?	vliegen?
-Two	-
-Two	Twee
salary	salaris
l've	heb
l've	Ik
-Shut	-
-Shut	Hou
needed,	nodig
quickly?	snel
Johnny's	Johnny
Baltimore?	Baltimore?
18.	18.
Capt.	kapitein
Capt.	Kapitein
commandant	commandant
Riley	Riley
Cafe	Café
Baltimore.	Baltimore.
Café	Café
arrested?	gearresteerd
Norfolk.	Norfolk.
Key	Key
-You're	bent
-You're	Je
-You're	-
E.	E.
husband!	man
Honour.	Edelachtbare.
Honour.	edelachtbare.
Guilty	Schuldig
guilty?	schuldig
street...	straat
-Where	Waar
-Where	-
wants,	wil,
Cora.	Cora.
Cora,	Cora,
somebody?	iemand
somebody?	iemand?
particular.	bijzonder.
nobody,	niemand,
nobody,	niemand
folks?	ouders?
folks?	mensen?
Rich	Rijke
beggar	bedelaar
Baton	Baton
travel,	reizen,
Grant	Grant
Richmond.	Richmond
Richmond.	Richmond.
Memphis	Memphis
bedroom?	slaapkamer?
bedroom?	slaapkamer
Holmes.	Holmes.
Wilson,	Wilson,
Wilson.	Wilson.
north?	noorden?
properly,	goed
crown	kroon
-Oh,	-
-Oh,	Oh,
market?	markt
market?	markt?
States?	Staten?
waltz	wals
bulls	stieren
lose?	verliezen?
Bravo.	Bravo.
succeed	slagen
anybody?	iemand
Home,	huis,
Home,	Naar
fake.	nep.
divorced?	gescheiden?
madame.	madame.
madame.	mevrouw.
Nick?	Nick?
regards	aan
regards	de
regards	groeten
-Right	-
bedtime.	bedtijd.
worth,	waard
Surely,	toch
$10,000.	10.000
$10,000.	dollar.
$10,000	10.000
$10,000	dollar
Johnny!	Johnny!
Johnny!	Johnny.
Papa?	papa?
sentimental	sentimenteel
sentimental	sentimentele
theatre.	theater
theatre.	theater.
sleep,	slapen,
sleep,	slapen.
Hardy.	Hardy.
Oliver	Oliver
candy?	snoep?
Iast	laatste
water!	water.
water!	water!
water!	water
Laurel.	Laurel.
I'II	ik
I'II	Ik
leg!	been
leg!	been.
Aah!	Aah!
Aaah!	Aaah!
peaceful	vredig
peaceful	vreedzame
foot!	voet.
pants!	broek!
pants!	broek
Hardy,	Hardy,
Wallace,	Wallace,
He'II	Hij
drive.	rijden.
Iet's	we
pain?	pijn?
pain?	pijn
Otto	Otto
Kringelein.	Kringelein.
90.	90.
operation?	operatie
operation?	operatie?
Berlin.	Berlijn
Berlin.	Berlijn.
Preysing.	Preysing.
factory,	fabriek,
factory,	fabriek
Manchester	Manchester
Cotton	Cotton
Company	Company
Company	Compagnie
Mme.	Mme
Mme	Mme
Madame	Madame
rehearsal.	repetitie.
ballet	ballet
tortured.	gemarteld.
Baron?	Baron?
hotels.	hotels.
impression.	indruk
impression.	indruk.
optimistic.	optimistisch.
businessman,	zakenman,
bill,	rekening
precious.	lieveling.
hour...	uur...
hour...	uur
dissatisfied	ontevreden
complaint.	klacht
pipes	pijpen
Exactly	Precies
Exactly	precies
Kringelein,	Kringelein,
mouth?	mond
mouth?	mond?
incorrigible.	onverbeterlijk.
anyone?	iemand
anyone?	iemand?
hotels,	hotels,
Started	begon
Friend.	Vriend.
dancing?	dansen?
Never?	Nooit?
Seen	gezien?
Seen	Heb
Seen	je
Work.	Werk.
Weren't	Was
Weren't	niet
typewriter.	typemachine.
Free.	Vrij.
5:00,	uur
5:00,	vijf
royal	koninklijke
Miss...	Miss...
caviar	kaviaar
caviar,	kaviaar,
herring	haring
artistic	artistieke
artistic	artistiek
velvet	fluwelen
5:00.	uur.
5:00.	vijf
5:00.	uur
Waiter!	Ober.
Waiter!	Ober!
Russians.	Russen.
Russians.	Russen
Sergei	Sergei
corridor.	gang
corridor.	gang.
Lang.	Lang.
rides	rijdt
elevator	lift
Oui.	Ja.
applause.	applaus
applause.	applaus.
applause	applaus
manager?	manager?
manager?	manager
blind?	blind?
blind?	blind
ceiling.	plafond
ceiling.	plafond.
pearls?	parels?
Fifth	Fifth
Fifth	Vijfde
Amsterdam	Amsterdam
Need	nodig?
She'd	zou
She'd	Ze
She'd	ze
headache.	hoofdpijn.
Amsterdam.	Amsterdam
Amsterdam.	Amsterdam.
"""in"	in
"""in"	"""in"
movies.	film.
movies.	films
movies.	films.
film?	film
film?	film?
"""for"	voor
skiing.	skiën.
Florence	Florence
misunderstand	Begrijp
misunderstand	verkeerd.
grown-up	volwassen
Russia?	Rusland
Russia?	Rusland?
I....	ik...
master.	meester.
master.	meester
Finished.	Klaar.
dances	dansen
dances	danst
risked	riskeerde
despair	wanhoop
champagne,	champagne
champagne,	champagne,
Life.	leven.
disturbed.	gestoord
disturbed.	worden.
adults.	volwassenen.
response	reactie
response	op
school...	school
stopping.	stoppen.
Felix	Felix
gallows.	galg.
gallows.	galg
horrible.	verschrikkelijk.
horrible.	vreselijk.
admired	bewonderde
Vienna.	Wenen.
Vienna.	Wenen
villa	villa
villa.	villa
villa.	villa.
vacation,	vakantie,
vacation,	vakantie
lazy.	lui.
divine.	goddelijk.
sunny	zonnige
ballet.	ballet.
Hotel?	Hotel?
Eat,	Eet,
tenth	tiende
declared	verklaard.
successfully	succes
successfully	met
circumstances,	omstandigheden
sly	sluwe
father-in-law	schoonvader
Yellow	Yellow
Yellow	Gele
airplane.	vliegtuig
airplane.	vliegtuig.
160	160
stimulating.	stimulerend.
strange,	vreemd,
Dance?	Dansen?
surgeon	chirurg
Drink,	Drink
Drink,	Drink,
urgent.	dringend.
agents.	agenten.
agents.	agenten
23,	23
23,	23,
C,	C,
danced	danste
desk	bureau
annoying.	vervelend.
wages	loon
employees	werknemers
7:00.	uur.
waiter.	ober.
and....	en...
would...	zou...
casino.	casino
casino.	casino.
casino	casino
dance!	dansen.
high?	hoog?
card?	kaart?
bets,	inzet,
far?	ver?
Drink.	Drink.
Drink.	Drink
champagne!	champagne.
500.	500
500.	500.
win!	winnen!
win!	winnen.
oughtn't	niet
saved.	gered
saved.	gered.
sensible.	verstandig.
but....	maar...
Supposing	dat
Supposing	Stel
supposing	dat
thief!	de
thief!	dief.
thief!	dief!
Thief!	Dief!
thief,	dief
thief,	dief,
peaceful.	vredig.
interrogate	ondervragen.
testimony.	getuigenis.
joke?	grap?
Ring.	Ring.
34.	34.
38.	38.
40.	40.
40.	40
42.	42.
44.	44.
pounds.	kilo.
pounds.	pond.
48.	48.
necessary?	nodig?
Over.	Over.
Dismissed.	Ingerukt.
belonged	van
belonged	was
nonsense!	onzin.
rehearsal	repetitie
guest,	gast
guest,	gast,
Hoffman.	Hoffman.
Excellency	Excellentie
Excellency	Zijne
cab,	taxi
cab,	taxi,
address?	adres?
address?	adres
Goodbye!	ziens.
Goodbye!	ziens!
Goodbye!	Tot
Station.	Station.
destiny	lot
Huxley	Huxley
College.	College.
faculty	faculteit
seats.	zitten.
Members	Leden
youth.	jeugd
youth.	jeugd.
suggestions.	suggesties.
opposed	tegen
barber	kapper
widow?	weduwe?
supper,	eten
education	opleiding
education	onderwijs
...but	maar
education,	opleiding,
players.	spelers
question:	vraag:
42,	42,
Elm	Elm
isn't,	niet,
further,	verder
disappointment	teleurstelling
quart	kwart
scotch.	whisky.
password.	wachtwoord
password.	wachtwoord.
password?	wachtwoord?
guesses.	keer
Mary?	Mary?
isn't?	niet?
drinks	drinkt
drinks	drankjes
chocolate	chocolade
chocolate	chocola
English?	Engels?
password	wachtwoord
Buddy,	Buddy,
Pinky,	Pinky,
what'll	wat
football.	football.
football.	football
Five,	Vijf,
Bailey	Bailey
Two.	Twee.
Two.	2.
preacher	prediker
2...	2...
tiger	tijger
monk	monnik
crate	krat
crate	kist
picnic?	picknick?
knots	knopen
failure.	mislukking.
fellas?	jongens?
5,000.	5000
5,000.	5000.
bonus	bonus
Connie	Connie
Bailey.	Bailey.
Maine	Maine
charges.	aanklacht
Bailey?	Bailey?
pants?	broek
Report	Meld
seal	zegel
thus	zo
bowl	kom
liver.	lever.
liver.	lever
roses	rozen
journey.	reis.
journey.	reis
lieutenant,	luitenant,
rats,	ratten,
rats,	ratten
candle.	kaars.
candle.	kaars
signals.	signalen
signals.	signalen.
hatch	luik
Bailey,	Bailey,
Enough,	Genoeg,
couch.	bank
couch.	bank.
teacher.	leraar.
plumber.	loodgieter
plumber.	loodgieter.
teeth.	tanden.
teeth.	tanden
Columbo,	Inspecteur
Columbo,	Columbo,
Spain	Spanje
Columbo	Columbo
curtains.	gordijnen
curtains.	gordijnen.
39	39
Hanley	Hanley
39.	39.
profit.	winst
profit.	winst.
inviting	uit
canoe	kano
lake?	meer
lake?	meer?
Jennings	Jennings
flies.	vliegen
flies.	vliegen.
axe	bijl
pick.	Kies
und	en
someplace.	ergens
Ed?	Ed?
Ed.	Ed.
rope?	touw?
rope?	touw
game's	spel
game's	is
cups.	kopjes.
Pinky.	Pinky.
Ed,	Ed,
kidnappers	ontvoerders
quarterback	quarterback
blessed	gezegend
yards.	meter.
ball,	bal
ball,	bal,
ball?	bal?
ball?	bal
deaf	doof
56	56
cigar?	sigaar?
Hi	Hallo
patience,	geduld
patience,	geduld,
Sir	Sir
Joseph?	Joseph?
Museum.	het
Museum.	Museum.
Egypt	Egypte
medals.	medailles.
medals.	medailles
curiosity.	nieuwsgierigheid.
curiosity.	nieuwsgierigheid
Joseph,	Joseph,
mummy	mummie
scar	litteken
manner.	op
muscles	spieren
Temple	tempel
Temple	Temple
Temple	Tempel
treason,	verraad,
coffin.	kist
coffin.	kist.
sentenced	veroordeeld
temple.	tempel
temple.	tempel.
Possibly.	Mogelijk.
Pharaoh.	Farao.
Isis.	Isis.
Pharaoh	farao
Pharaoh	Farao
treasure.	schat.
treasure.	schat
anyone...	iemand
curse.	vloek
curse.	vloek.
expert.	expert.
Egypt.	Egypte
Egypt.	Egypte.
legend,	legende
temple,	tempel
Osiris	Osiris
museum.	museum
museum.	museum.
walk!	lopen.
Nile.	Nijl.
laughing,	lachen,
London?	Londen?
London?	Londen
Daughter	Dochter
dig.	graven.
Mr...?	Mr...
Ardath	Ardath
cable	telegram
cable	kabel
priests	priesters
Helen?	Helen?
modern.	modern.
Egyptian	Egyptische
governor	gouverneur
English,	Engels,
English,	Engels
exhibit	tentoonstelling
Cairo.	Caïro.
Cairo.	Cairo.
Cairo	Cairo
loot.	buit.
loot.	buit
Troy.	Troy.
urgently.	dringend
princess?	prinses?
jewels	juwelen
graves	graven
head...	hoofd
mummy.	mummie.
mummy.	mama.
Joseph.	Joseph.
attempted	poging
attempted	tot
theft,	diefstal,
document	document
hospital?	ziekenhuis?
hospital?	ziekenhuis
devil,	duivel,
virgin	maagd
ago!	geleden
saw,	zag,
devils	duivels
study.	studeren.
contrary.	Integendeel.
Bey	Bey
before!	nog
au	au
revoir.	revoir.
honoured.	vereerd.
attacking	vallen
attacking	aan.
hers	haar
forefathers	voorouders
Thy	Uw
creep	engerd
spirit.	geest.
hunted	op
Arab	Arabische
watched.	in
watched.	gaten
goddess	godin
weaker	zwakker
angry	boos
angry	op
feminine	vrouwelijke
impulses	impulsen
withstand	weerstaan.
hate.	haat
hate.	haat.
beaten	geslagen
veil	sluier
mortal	sterfelijke
Thou	Gij
Thou	U
shalt	zult
priestess	priesteres
altar	altaar
prayer.	gebed.
agony.	pijn.
shadow.	schaduw.
Teach	Leer
adorable.	schattig.
Avenue	Avenue
Susie.	Susie.
Susie.	Susie
Susy.	Susy.
hi,	Dag,
Theodore	Theodore
F,	F,
jail!	de
Ollie.	Ollie.
detest	aan
idiots	idioten
birthday.	verjaardag.
birthday.	verjaardag
nuts	op
nuts	gek
Stanley,	Stanley,
Stanley.	Stanley.
Philip,	Philip,
Mister	Mr
Mister	Meneer
goes,	gaat,
goes,	gaat
stopping?	stop
stopping?	we?
stopping?	stoppen
Phil!	Phil!
road's	weg
road's	is
dumb.	dom.
Morgan!	Morgan!
ours.	ons.
ours.	van
rain?	regen?
stables	stallen
Correct,	Correct,
hawk.	havik.
dreadful.	vreselijk.
Lord.	Heer.
Lord.	heer.
sin,	zonde,
ha	ha
handsome.	knap.
women...	vrouwen
women...	vrouwen...
habits.	gewoonten.
blessing	zegen
tongue.	tong.
tongue.	tong
Roderick	Roderick
Morgan,	Morgan,
Incidentally,	Trouwens,
Gladys	Gladys
ducks.	mijn
ducks.	eendje.
William?	William?
opera,	opera,
Ho!	Ho!
England...	Engeland
England...	Engeland...
reassuring.	geruststellend.
intuition.	intuïtie.
intuition	intuïtie
factories	fabrieken
advertising	reclame
Married	Getrouwd
Married	met
cotton	katoen
swore	zwoer
swore	gezworen
name...	naam...
name...	naam
Perkins.	Perkins.
Morgan's	Morgans
Morgan's	Morgan
Morgan?	Morgan?
Perkins	Perkins
cover.	dekking.
car's	staat
car's	auto
storm's	storm
Worse.	Erger.
light's	licht
candles	kaarsen
temporary	tijdelijke
temporary	tijdelijk
vanity	ijdelheid
carry.	dragen.
Margaret,	Margaret,
voice,	stem
voice,	stem,
Gladys.	Gladys.
Bill's	Bill
Bill...	Bill...
gay.	homo
gay.	homo.
Gladys,	Gladys,
pretend.	doen
pretend.	alsof.
Probably.	Waarschijnlijk.
Probably.	wel.
ha.	ha.
Tin	Tin
savage.	wilde.
guests,	gasten
guests,	gasten,
tires	banden
eldest	oudste
Saul.	Saul.
Saul?	Saul?
Saul	Saul
wants...	wil...
Upstairs.	boven.
Upstairs.	Naar
Upstairs.	Boven.
brother's	van
brother's	broer
kitchen!	keuken!
sins	zonden
fathers.	vaders.
Margaret.	Margaret.
Years	Jaren
Rachel.	Rachel.
door's	is
door's	deur
flame.	vlam.
cupboard.	kast.
knives.	messen
knives.	messen.
knives,	messen,
Saul,	Saul,
David,	David,
Margaret?	Margaret?
Riano.	Riano.
ivory	ivoren
ivory	ivoor
crying.	huilen.
civilization.	beschaving.
civilization.	beschaving
attractive.	aantrekkelijk.
criticism	kritiek
telegram,	telegram
Holt.	Holt.
surprise?	verrassing?
sometimes...	soms...
Everything,	Alles,
vengeance.	wraak
vengeance.	wraak.
successful,	succes
warriors	krijgers
warriors	soldaten
harmless.	ongevaarlijk.
lions.	leeuwen.
council	raad
council	Raad
Parker,	Parker,
Possibly	Misschien
graveyard	kerkhof
elephants.	olifanten.
sacred.	heilig.
witch	heks
somewhere...	ergens
shoot?	schieten?
rifle.	geweer
rifle.	geweer.
Satisfied?	Tevreden?
tricks	trucs
silent.	zwijgen.
silent.	stil.
Harry?	Harry?
noise,	lawaai,
bwana.	bwana.
courageous	moedig
courageous	dappere
courageous	moedige
tribes.	stammen.
tricky	lastige
goods.	goederen
Slowly.	Langzaam.
river's	rivier
wood	hout
nervous,	nerveus,
ears,	oren,
ears,	oren
Stay,	Blijf
Stay,	Blijf,
quicker.	sneller.
quicker.	sneller
tribe	stam
Me.	Ik.
Tarzan.	Tarzan.
Tarzan,	Tarzan,
Jane!	Jane.
Jane!	Jane!
ape.	aap.
ape.	aap
queer	rare
serious?	Meen
Jane's	Jane
whom?	wie?
Mohammed	Mohammed
camp.	kamp.
camp.	kamp
mustn't.	niet
Blood.	Bloed.
charming.	charmant.
Boy?	Boy?
Tarzan!	Tarzan!
Tarzan!	Tarzan.
dressed.	aan.
London...	Londen
fools.	dwazen.
understand...	begrijp
kisses	kust
kisses	kussen
under.	onder
Tired?	Moe?
Us?	Wij?
sentence.	straf
tears,	tranen
tears,	tranen,
Love?	Liefde?
Ready,	Klaar,
nearer.	dichterbij.
Cheetah.	Cheetah.
brave,	dapper,
safari	safari
del	del
di	di
adventures	avonturen
Allan	Allan
superstitions	bijgeloof
shadow,	schaduw
meaning.	betekenis.
BE	zijn
BE	zijn.
MY	m'n
MY	mijn
DEATH	dood
thing:	ding
thing:	ding:
inn.	herberg.
healed.	genezen.
Jeanne,	Jeanne,
lamps	lampen
demons	demonen
souls	zielen
adults	volwassenen
ally	bondgenoot
doomed	gedoemd
throat,	keel
outside!	buiten.
dearest.	liefste.
ghosts	spoken
ghosts	geesten
criminals	misdadigers
criminals	criminelen
accessory	aan
accessory	medeplichtig
suicide,	zelfmoord,
suicide,	zelfmoord
Nonsense!	Onzin.
Nonsense!	Onzin!
Doctors	Dokters
rumor	gerucht
Marguerite	Marguerite
Church	kerk
Church	Kerk
happening!	gebeurt
FROM	van
gate!	poort!
Driver,	Chauffeur,
Monsieur,	Monsieur,
Monsieur,	Meneer,
corpses.	lijken
corpses.	lijken.
thirty	dertig
thirty	30
Madeline	Madeline
godfather	peetvader
Unless...	Tenzij...
Beaumont.	Beaumont.
motives.	motieven.
motives.	motieven
frightened,	bang,
Madeline!	Madeline!
pity.	jammer.
Madeline,	Madeline,
Beaumont,	Beaumont,
Silver	Zilveren
Silver	Silver
hour!	uur
hour!	uur.
bride!	bruid!
Madeline?	Madeline?
wife!	vrouw!
wife!	vrouw
wife!	vrouw.
angels.	engelen.
servants.	bedienden.
cult	cultus
graves.	graven.
body?	lichaam
body?	lichaam?
French?	Frans?
translate	vertalen.
Article	Artikel
Article	artikel
natives.	inboorlingen.
Madeline.	Madeline.
grave,	graf
wine!	wijn!
Pierre,	Pierre,
ox.	os.
distress.	nood.
Murder.	moord.
Murder.	Moord.
vultures	gieren
Duck!	Bukken.
Hogan.	Hogan.
bow.	boog.
Ruth!	Ruth!
wireless	radio
Ruth?	Ruth?
fiancée.	verloofde.
fiancée.	verloofde
Thomas.	Thomas.
zoo?	dierentuin?
port.	haven.
port.	bakboord.
island?	eiland?
island?	eiland
Montgomery.	Montgomery.
chart.	kaart.
chart.	kaart
stinks	stinkt
scientist.	wetenschapper.
Groot	Groot
Water?	Water?
drunken	dronken
Cast	los.
Moreau.	Moreau.
Amen!	Amen!
deck!	aan
deck!	dek.
ladder,	ladder
aye.	jawel.
unfortunate.	jammer.
Montgomery	Montgomery
fertile	vruchtbare
blown	opgeblazen.
hobby.	hobby
hobby.	hobby.
reactions	reacties
understandable.	begrijpelijk.
scarcely	niet
scarcely	nauwelijks
Lota.	Lota.
Home?	Naar
Home?	Thuis?
Home?	huis?
Quickly,	Snel,
victims.	slachtoffers
victims.	slachtoffers.
sea!	zee!
sea!	zee
sea!	zee.
island...	eiland
orchids	orchideeën
escaped	ontsnapte
escaped	ontsnapt.
escaped	ontsnapt
term	term
work...	werk
Mine	De
Mine	mijne
jungle?	jungle
jungle?	jungle?
youthful	jeugdige
achievement.	prestatie.
infinite	oneindige
easier.	makkelijker.
others...	anderen
improve	verbeteren.
nearer	bij
nearer	dichter
Unless,	Tenzij
board?	boord?
board?	aan
consul	consul
west,	naar
west,	westen
west,	het
west,	westen,
Donahue.	Donahue.
position?	positie?
startled	liet
startled	schrikken.
Book.	Book.
transmitter.	zender
transmitter.	zender.
Book	Boek
stubborn	koppig
stubborn	koppige
tears.	tranen
tears.	tranen.
Boot	Boot
'im	hem
circuit	circuit
boat!	boot
boat!	boot.
People.	Mensen.
research.	onderzoek
research.	onderzoek.
curtain.	gordijn.
Donahue,	Donahue,
Whoa.	Whoa.
Whoa.	Ho.
chooses	kiest
hospitality	gastvrijheid
Dinner	eten
pig?	varken?
flesh,	vlees
ceremony.	ceremonie
ceremony.	ceremonie.
bushes	struiken
bushes	bosjes
afternoon?	vanmiddag
shameless	schaamteloze
mon	mon
monstrous	monsterlijke
times!	keer
street!	straat
counterfeit	vals
counterfeit	valse
street?	straat?
street?	straat
armed	gewapende
armed	gewapend
grenades.	granaten.
captured.	gevangen
slain.	gedood.
senseless	zinloze
meaningless	zinloze
confused.	war.
confused.	in
confused.	de
methods.	methodes.
Division	Divisie
Division	divisie
Scared?	Bang?
step,	stap
pages	pagina's
pages	bladzijden
charity.	liefdadigheid.
loan.	lening
loan.	lening.
promptly	en
BY	de
BY	door
31	31
precaution	voorzorg
clients	cliënten
clients	klanten
10:00	uur
10:00	tien
jewelry	sieraden
jewelry	juwelen
coincidence.	toeval.
coincidence?	toeval?
carefully,	goed
Section	Sectie
Faster	Sneller
AT	op
AT	de
AT	in
million?	miljoen?
million?	miljoen
blackmail	chantage
blackmail	chanteren.
scary	eng
1:00	uur
1:00	1
officers?	officieren?
hospitals	ziekenhuizen
files.	dossiers
files.	dossiers.
meters.	meter.
meters.	meter
bullet's	kogel
vehicle.	voertuig
homicide.	moord.
6:00	uur
6:00	zes
6:00	6
Trouble?	Problemen?
Weber.	Weber.
corpse.	lijk.
corpse.	lijk
irresponsible	onverantwoordelijke
exception.	uitzondering.
exception.	uitzondering
measures.	maatregelen
Kent,	Kent,
forever,	voor
forever,	eeuwig
good-bye	afscheid
Today?	Vandaag?
peculiar.	vreemd.
seems.	lijkt
gallows	galg
destruction.	vernietiging.
cruelty	wreedheid
hatred.	haat.
underestimate	Onderschat
underestimate	onderschat
interests.	belangen.
request,	verzoek
request,	verzoek,
crimes.	misdaden
crimes.	misdaden.
ideals	idealen
crime,	misdaad,
crime,	misdaad
crews	bemanningen
crews	bemanning
Report.	Rapporteer.
orders,	orders,
Overseas	Overseas
demands.	eisen
confirmation	bevestiging
behavior.	gedrag.
girlfriend,	vriendin,
girlfriend,	vriendin
treachery	verraad
himself,	zichzelf
restore	herstellen.
shred	greintje
brand-new	gloednieuwe
brand-new	nieuwe
Tom!	Tom.
Tom!	Tom!
pearl	parel
necklace.	ketting
necklace.	ketting.
mailman.	postbode.
Special	speciale
Special	Speciale
Post	Post
bricks	stenen
steel	staal
steel	stalen
towels.	handdoeken.
towels.	handdoeken
Anna!	Anna!
buddy	vriend
explosion.	explosie.
explosion.	explosie
pistol	pistool
eggs.	eieren
eggs.	eieren.
Harry's	Harry
Harry's	Harry's
Bertha	Bertha
Anna	Anna
Max.	Max.
saved!	gered.
colleagues.	collega's.
colleagues.	collega's
newspapers,	kranten
newspapers,	kranten,
literature.	literatuur.
spirits.	geesten.
liberty.	vrijheid.
exceptions.	uitzonderingen.
voice!	stem.
boss's	baas.
boss's	van
pencil.	potlood.
pencil.	potlood
8:30	half
8:30	negen
tanks,	tanks
tanks,	tanks,
dam.	dam.
dam.	dam
ears?	oren
ears?	oren?
Excellency?	Excellentie?
taxes.	belastingen.
Rufus	Rufus
Ambassador	ambassadeur
Ambassador	Ambassadeur
Ambassador.	ambassadeur.
Lady.	Lady.
Vera	Vera
Honor.	Edelachtbare.
Honor.	edelachtbare.
Roland.	Roland.
Hail,	Heil
Hail,	Heil,
Minister.	minister.
Minister.	-
note.	briefje
note.	briefje.
Napoleon.	Napoleon.
dentist.	tandarts
dentist.	tandarts.
gum	kauwgom
taxes	belasting
taxes	belastingen
prefers	liever
decide.	beslissen.
Ride	Rijd
Ethel	Ethel
Jacqueline	Jacqueline
Christine.	Christine.
failed,	gefaald,
discredit	in
discredit	brengen.
discredit	diskrediet
Pinky	Pinky
discuss.	bespreken.
concentrate.	concentreren.
Wednesday	woensdag
radio.	radio
radio.	radio.
Saturday?	zaterdag?
Saturday?	zaterdag
wife...	vrouw...
wife...	vrouw
meeting's	vergadering
Treasury	Schatkist
stairs,	trap
Admiral	Admiraal
Admiral	admiraal
Byrd	Byrd
peanut	pindakaas.
peanut	pindakaas
pants,	broek
Philadelphia,	Philadelphia,
smokes	rookt
cigar,	sigaar,
cigar,	sigaar
glasses?	bril?
Sold.	Verkocht.
letter's	brief
doorbell	deurbel
Swell.	Geweldig.
ashamed.	schaam
invited?	uitgenodigd?
Touché.	Touché.
attitude	houding
alternative.	alternatief.
alternative.	keus.
vacation.	vakantie.
vacation.	vakantie
married...	getrouwd
Gloria.	Gloria.
idea...	idee
idea...	idee...
wig.	pruik.
wig.	pruik
forget?	vergeten?
Armstrong.	Armstrong.
towels	handdoeken
button.	knop.
button.	op
plans?	plannen?
plans?	plannen
language.	taal.
language.	taal
voice?	stem?
voice?	stem
believe?	geloven?
Lieutenant,	u
Lieutenant,	Luitenant,
indictment	aanklacht
guilty,	schuldig
grounds?	gronden?
grounds?	welke
deeply.	diep
trunk	kofferbak
trunk	koffer
testimony	verklaring
testimony	getuigenis
Cooper	Cooper
Dallas,	Dallas,
Skip	Skip
gesture	gebaar
prestige	prestige
guns,	wapens,
28,	28,
reinforcements.	versterking.
reinforcements.	versterking
trenches.	loopgraven
trenches.	loopgraven.
28.	28.
Excellency!	Excellentie!
Excellency!	Uwe
medal.	medaille.
medal.	medaille
volunteers.	vrijwilligers
volunteers.	vrijwilligers.
army's	leger
morale	moreel
defeat.	nederlaag.
defeat.	nederlaag
battlefield	slagveld
victory.	overwinning.
ammunition	munitie
Calling	voor
Calling	Oproep
barricade	barricade
Victory	Overwinning
Ten.	Tien.
hose	slang
sucked	gezogen.
Jenny?	Jenny?
Millie?	Millie?
ears.	oren.
ears.	oren
Kemp.	Kemp.
Griffin.	Griffin.
Flora	flora
romantic,	romantisch,
deaths	dood
deaths	doden
roof,	dak
roof,	dak,
Jenny,	Jenny,
Pack	Pak
secrecy.	geheim
secrecy.	geheimhouding.
implore	smeek
handcuffs	handboeien
souvenir	aandenken
souvenir	souvenir
This'll	Dit
quietly.	rustig
Grandfather.	grootvader.
Grandfather.	opa.
Griffin	Griffin
instruments.	instrumenten.
instruments.	instrumenten
honour,	eer
honour,	eer,
Lane	Lane
village.	dorp
village.	het
village.	dorp.
disease	ziekte
Several	paar
Several	Een
opponent	tegenstander
coward,	lafaard
surgical	chirurgische
gown	jurk
pyjamas	pyjama
saloon	saloon
Hall?	Hall?
inquiry	onderzoek
Griffin,	Griffin,
drugs.	drugs
drugs.	drugs.
naked.	naakt
naked.	naakt.
books,	boeken
books,	boeken,
antidote.	tegengif
antidote.	tegengif.
Invisible	Onzichtbare
fingernails	nagels
opposite.	tegenovergestelde.
Thompson,	Thompson,
invisible.	onzichtbaar.
invisible.	onzichtbaar
clothing.	kleding.
clothing.	kleren
Police,	Politie,
Aha.	Aha.
Power	Macht
kings,	koningen,
Father!	Vader!
Father!	Vader.
Link	Link
nose.	neus
nose.	neus.
report,	rapport
madman.	gek.
disaster.	ramp.
soles	zolen
Drag	Sleep
bodyguard	lijfwacht
near.	dichtbij.
disguise	vermomming
wall?	muur?
wall?	muur
wall!	muur!
